,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,-0.15331255533487584,-0.23266574165253112,0.03827097903833295,-0.04895979212234489,0.24971090846927213,-0.15948827359425463,-0.14270786104704647,-0.2697393710333396,0.0076886972441261485,0.11415732275877423,-0.09927426443336583,-0.10299133160547355,-0.02997253860386331,-0.174649892937095,-0.17303441876163467,-0.004295087723897232,0.01861069735510777,0.23500841629102026,0.045395277993064746,-0.3708901939205658,0.025922604481598804,-0.04414346582332915,-0.17494040051139337,-0.03700150523310327,0.17987002920612552,-0.042873592097160684,-0.01081433730154439,0.11267131217065694,0.304937309909053,0.1762509868666436,0.03232901192996331,-0.131198091671753,0.020408805769439396,-0.07936363135031918,0.1156047344000718,-0.2290743615654819,-0.02514473227504918,0.19574290982911222,-0.005115519408686315,0.42762909991339404,0.19165610242148845,0.21097885330300803,-0.23385191725442403,-0.07027554440132128,-0.007920997390972405,-0.08202560790886089,0.062240470412738405,0.1113989537937837,-0.019573030775932008,0.2095506715954795,-0.03217769538935017,-0.0007627876249357814,0.06099274202189662,0.26595172715769283,-0.05107121906414805,-0.15095143742276276,-0.06714197319024086,0.022101398924708728,0.16936188929152426,-0.07291153213672945,0.04051302712461194,0.13323664118768816,0.16215126708913927,0.03471185154384154
1,-0.04268572597748393,-0.03701540477046211,0.0368551489046764,-0.05480487515991346,0.060231423600203816,-0.0930816425263112,-0.11974866447851167,-0.10445348077947264,-0.11629178306083686,-0.1632641506622853,0.09864229810509285,0.07129719697222896,0.2111522527736841,-0.14601259499198957,0.04604760337815622,0.06497804713383044,0.15264512785389428,-0.0277669146198395,0.09590159622531294,-0.22521939338516198,-0.041932744069833286,0.08117276975395706,-0.04135111254736887,0.03394212168569937,0.2598890012554917,-0.10710548629513889,-0.053732075556038955,-0.024353810216994527,-0.02887680118571944,-0.04239862466052777,-0.0929490631044349,-0.016741942331066698,-0.24191825181575252,0.09240305671456818,0.04788014942605543,-0.023237582988239275,0.1794839342749869,0.04330535450024951,0.042946070539875605,0.14078200832424997,0.054919560572898464,0.021102898347563563,-0.08919116447110652,0.11655208398972705,0.028306461084762875,-0.0929755564431734,0.06375929110474485,-0.2193314602602927,0.16167946893096385,0.1286640080599263,0.0917679955690581,0.24766442443379935,-0.021891746728343608,0.14300369509655403,-0.18586964134733808,0.006821648957142908,-0.03882083341397305,0.09307389819761426,-0.2248361217992955,0.012426136175550172,0.046382584264731685,-0.015482962150252862,0.02338296385639401,-0.13162848552782996
2,0.09644767666195248,-0.0038515082729748532,0.07469787060122336,0.1594438553024441,0.06830209051001046,0.07027192331749572,-0.12981334690038854,0.030582529139771716,-0.08813982982756506,0.10171289409438708,0.06137725504287159,-0.15437015273331853,0.04952024324190508,-0.22037782847394624,0.25026919604093417,0.12891887780487354,0.22317333471295786,0.12464648006345856,0.15370271839464061,-0.012643225640399235,-0.12712525536599475,-0.07964232117394295,-0.008655961029368093,-0.08406202198993994,0.07149322677222611,-0.09678083159398623,0.04580583177193303,-0.11891006397576052,0.38842876360909384,0.18246995426717222,0.0972626261231124,0.14635117960033373,-0.1453543521136814,0.08284553492510327,-0.09619396974275193,0.17803031390690247,0.14204979885430585,0.0057267860861898,0.13426256182090815,-0.10626451414420472,0.24559492768805521,0.20592432214610662,-0.10034510790991095,-0.164940350355356,-0.1293780649519486,-0.1732350361525049,-0.05960663274453415,0.13422916315153957,-0.14679784511049634,0.06519800527506647,0.07451646683494345,0.262168186327986,0.1922522034155234,-0.017566995301151304,0.008845530178136118,-0.25382504380945814,-0.12120053258091829,-0.17888041498795323,-0.07280218082682953,-0.23679179915986642,0.06735049466023538,-0.12561785011597454,0.24817937742346355,-0.07488857152151093
3,-0.06844829380667654,0.23897188305413045,0.32232447333519143,-0.2778298907061421,0.24486582815065788,-0.0010432779687192476,-0.16663839235390512,0.0039298510135284525,0.14116721825229767,0.26136915631450647,-0.28753803111517673,0.0768322520184561,0.11720643928991245,-0.08454846671355754,0.18677999916969387,-0.12236043863728054,-0.07817534461268312,0.11301543186776032,0.12064668936511076,-0.12672587994649057,-0.03499902506490667,-0.23993465502023203,0.19173494666808272,0.15785267363001282,-0.0571174814031221,0.07103633483836806,0.0731574690315277,0.22846271021654863,0.003988413763024904,-0.09964924841104122,0.10274475996175053,-0.06815309591499524,-0.19816954553552696,0.06459736687562674,0.07838920418711108,0.11587760227079301,-0.1315522464428927,0.12033488390515665,-0.284967661631917,0.0893657554729371,0.06437401792074393,-0.10926631227739214,-0.022165094384442682,-0.02899200721450372,-0.06448594443638019,-0.2285888304055392,0.19428652114627706,0.07743136362793902,0.021752152551397817,0.025777872052320343,-0.3397515720557864,-0.23997767762540817,0.24475193928912164,0.2562150948871978,0.006571178707742789,0.013965281065411785,-0.07213983217707025,-0.22024319778408924,0.09587296935076871,0.2199944168058265,0.19178086915373713,0.16787132849622377,0.07084940359112754,0.11885104077264734
4,-0.06292807883101177,0.19330255633166685,0.05466903643351551,-0.3043149083593355,0.2649759515942599,-0.03480523008150336,0.19861019055355308,0.026733785986704114,0.029916366745553424,0.07524012520872714,-0.14627178116049458,0.05542586232127553,0.09710880387167217,-0.07122410504478958,0.10940862588471635,-0.10864496883634757,0.12459413390564521,-0.021259754547082073,0.1307686722681862,0.024687460956520614,-0.05847349643830714,-0.3137321522667386,0.012213182262928064,0.11147227467860756,-0.008106553034719511,-0.22204995447907655,0.2274422867955019,-0.06481727131795442,0.06648362741250571,-0.10541815284851472,0.25759428923035527,0.371303180931324,-0.030052292207577963,-0.09774958482786464,-0.02681659286058122,0.025644095372934855,-0.175000705228132,0.14848452038597187,-0.07953075893027153,0.10188478059899732,-0.0628226479695586,0.055557532176898294,0.3177541894449544,-0.05620073982613832,0.0012413648951913997,0.0500803716898579,0.37534165608521514,0.04794876777415993,0.13291734622945023,-0.2732132009877999,-0.05990198471642142,-0.23108387804485084,0.1382931579032016,0.2265120457091274,-0.1461599732709286,0.22339886198961273,-0.0706544769444222,-0.010256171034518457,-0.1123901414501436,-0.15885606413900888,-0.14866788859322166,-0.005573563144681496,0.1500122546922987,0.04256824515979553
5,0.011460827482762696,0.07742015157601051,0.15973435569879138,-0.22584191783229876,-0.03309459954296208,0.005614728040004013,0.5028997100685546,0.05524045603237938,0.0717747429969532,0.3686943108776739,0.21687349933888314,0.19708217545091786,-0.1247144779197169,-0.016305756565702784,-0.29567044317790847,-0.14571178509181842,-0.007266673041723853,-0.1294234248727449,0.23432732017664715,0.07838036414641655,0.007765755217676309,0.023877796134940416,0.0870930764087033,0.14174850122486896,0.05128130636666241,0.06412527915185473,0.19611625743892583,0.027987374278666842,0.032298563979237346,-0.254752538070972,-0.16979699825418265,-0.05188753192447941,-0.129763824424758,0.049349601542561336,0.25426608869400275,0.2942786978714178,-0.011865590758437959,0.15872048859123825,0.16549580261854588,-0.08793566854656122,0.04594257626634668,-0.02666758936114572,0.13955449771455547,0.020715388375884554,-0.015151508763824527,-0.020487435114797465,0.1410615179867983,-0.005744698142857675,-0.09814078945776675,0.03636363833532659,0.004926128104857193,0.067493278384455,-0.12000023682089668,0.11158989416230342,-0.11162320466488307,-0.12646103341541337,0.09794694212926555,-0.09649660523164248,0.0015885090196740758,-0.22605080815152598,0.022971127142855936,0.04820539566397749,0.11853931381584426,0.07973645416797812
6,-0.23405223228383998,0.11712702225731317,0.14763330075246225,-0.34384760331998265,0.07119717088856593,-0.10725090968583002,-0.22650628039215162,-0.24090523277203973,-0.11415702630082121,0.2473913863289216,-0.0379756157049944,0.03622513842987275,0.008536590331489938,-0.009193696287730405,0.039093300683736246,0.07004675596356541,0.05728415724443528,0.028633417655282784,0.03729992433084007,-0.22359587675675366,0.1124088678419329,-0.14089550153339525,-0.15245637333339518,0.0022517096729441264,0.07049076544876832,-0.04187038807577552,0.045467481082959,0.1853683939265144,0.07078068241131091,0.2822809786102821,0.028654751092474565,-0.006598046454514676,0.08911458280668763,-0.28746946339849244,-0.013769892950770309,-0.17459274647187675,-0.19280409252769243,0.09745826311971026,-0.019087387429243017,0.14929706163457585,0.1130513298173766,0.2408790319879379,-0.033866200639069526,0.04860291466230651,-0.2537912075137617,-0.12016614186659073,0.15117426971132897,0.2716478341609425,-0.24572034635988152,0.07378785797950364,0.09093239830589535,0.17219861278599938,0.3471396166033597,0.28349323792861886,0.17256507314905756,-0.04022197013169227,0.052918919194732426,0.09398213665223754,0.23513214796537124,0.3314430202774823,0.014306912756796495,-0.20063878396251095,0.14862765623550825,0.010885167650181844
7,0.13033891616979604,0.04372407489448512,-0.0365914763243389,-0.05088687197112061,0.2007869097754813,-0.08430038557326658,-0.07725925601312553,0.08335808652080655,-0.10036502941180592,0.24141235592417323,-0.0934970415774112,0.0627661218928248,-0.06091191029722884,-0.14422764986326445,0.07919274537066268,0.3867001871221021,0.0634890188978175,0.01487927252264283,0.021653239654384347,-0.2796157276967019,-0.06436764022063536,0.07896613746066322,-0.15177355467620818,-0.07186930819316435,0.1841790537853506,0.26380709424619603,0.1373420312689802,-0.11233554445873208,0.09069033108439943,0.2046488345349749,0.12553046890184133,0.05995485961021546,0.18623507799904815,-0.18858826782149624,0.1481063995906063,-0.10878287537403551,0.056938249899502406,-0.17566722844517502,0.15062896141972623,0.18372897630268367,0.27198977673649694,0.2485915463337422,0.10072532803435107,-0.11617498365638707,-0.07866637588222124,-0.0009595734556464829,0.15367251847788316,0.016492413811184808,-0.3172366121261876,-0.02455424873611152,-0.13489568769113774,0.06911586212052258,0.3295323446400386,0.004011732442258251,0.08599178432086203,-0.11266727183513993,-0.23063080853764215,0.02016741311765026,-0.18591441942919837,-0.15012231136895376,0.05954123348619543,0.008803447476442856,0.2223471098836159,-0.30211261461214783
8,-0.09936840896809339,-0.17871379315202546,0.2560442481472219,-0.052871212860400404,0.004398712612528811,0.0071905665125458935,0.2406177939222733,0.1210253560509143,0.06972663780497272,0.22405089445720955,0.20515454775489866,0.15895134765829122,-0.17779156025321463,-0.20978011235977123,-0.06722511444792424,0.06421065205998452,0.11632379028098881,0.3089487009040352,0.3744156571291774,0.0700149725388685,-0.0937132858839443,0.1544149247151131,0.1650900076242499,0.18432595587462172,-0.024234240543053998,0.18441653264732785,0.004701387034477147,0.07839018782744538,0.12713036164912928,-0.09511534898165888,-0.19447219008927744,-0.054378300267262224,-0.09937657789664854,0.1723162493553732,0.07690333942105329,0.1556704806830729,-0.13348004624163082,-0.03644977113049418,0.13007119753535062,-0.20854888004119854,-0.17396957020323126,-0.16911597887662663,0.10040503390864945,-0.031004863295123027,0.16381118957099364,0.1263951189049991,-0.19731745487057895,-0.11771594318675975,-0.04999925088303281,-0.11382769728476128,0.2637299278118336,0.3992432207682568,0.011509508626836636,0.0021386757477703587,-0.028699577859153634,-0.37694309413001315,0.12742632276758406,0.06976334830832571,-0.008498103267764779,-0.10615112778775522,-0.12675604943758395,-0.06330770290642902,0.16137795453081002,0.21109642668439565
9,0.2657729534840282,-0.01040884437620436,-0.2697329252503472,-0.05045817225903372,0.09353364513067518,0.06858353466920457,0.06389287904254347,-0.04676004047507812,0.12164757665419607,-0.09019869200971514,-0.09188958137633882,0.14490403940023222,0.09786461999724898,0.2209775971731842,-0.014258693377003577,-0.11496947843369971,0.0495300247975927,0.01990134037560221,-0.032203337570369674,-0.09415127409806599,-0.0589738013985907,-0.18811955171919728,0.15254922649341715,-0.11407249378955979,0.06463213177578252,-0.04860242758540145,-0.030482118899345503,-0.07116987000284328,-0.3020094807175639,-0.07789806337933292,0.26793334425882853,-0.024428328428688317,0.3368357714588438,0.06779698067044987,0.18349919603809348,-0.051805173070915235,-0.12917740224834237,-0.07348480108382073,-0.12607439331264667,-0.010845778648846791,0.12716495634916009,0.17807542527405643,0.13133868425081036,0.03056963001316312,-0.17905849378932007,-0.14219679358540976,0.23673440844982016,0.00410782207305772,0.09325115039180319,-0.06180890907484222,0.030032740267157982,-0.3002797434752185,-0.009218691230446148,-0.07235065695595344,0.0540297265869145,0.06273845800465165,-0.07670149139831617,0.05741608129720171,-0.2537341200189471,0.017648816867944166,-0.04556994544493847,-0.12062044903891819,-0.06365438307543908,-0.02409478018215246
